,date,flag,id,year,month,day
21807,1998-08-12,users_date,21808,1998,8,12
21808,1943-09-23,users_date,21809,1943,9,23
21809,1950-05-12,users_date,21810,1950,5,12
21810,1967-03-03,users_date,21811,1967,3,3
21811,1962-01-15,users_date,21812,1962,1,15
21812,1945-11-15,users_date,21813,1945,11,15
21813,1968-04-28,users_date,21814,1968,4,28
21814,1961-04-11,users_date,21815,1961,4,11
21815,1953-06-13,users_date,21816,1953,6,13
21816,1981-09-28,users_date,21817,1981,9,28
21817,1938-12-16,users_date,21818,1938,12,16
21818,1940-03-10,users_date,21819,1940,3,10
21819,1977-12-03,users_date,21820,1977,12,3
21820,1958-02-12,users_date,21821,1958,2,12
21821,1990-07-30,users_date,21822,1990,7,30
21822,1942-02-18,users_date,21823,1942,2,18
21823,1964-01-22,users_date,21824,1964,1,22
21824,1939-01-04,users_date,21825,1939,1,4
21825,1952-01-30,users_date,21826,1952,1,30
21826,1943-11-12,users_date,21827,1943,11,12
21827,1990-10-10,users_date,21828,1990,10,10
21828,1995-09-23,users_date,21829,1995,9,23
21829,1998-03-01,users_date,21830,1998,3,1
21830,1976-10-14,users_date,21831,1976,10,14
21831,1941-06-29,users_date,21832,1941,6,29
21832,1967-09-05,users_date,21833,1967,9,5
21833,1992-11-01,users_date,21834,1992,11,1
21834,1990-03-26,users_date,21835,1990,3,26
21835,1957-01-14,users_date,21836,1957,1,14
21836,1938-11-09,users_date,21837,1938,11,9
21837,1959-02-05,users_date,21838,1959,2,5
21838,1958-05-29,users_date,21839,1958,5,29
21839,1975-10-19,users_date,21840,1975,10,19
21840,1942-10-18,users_date,21841,1942,10,18
21841,1991-01-20,users_date,21842,1991,1,20
21842,1995-05-25,users_date,21843,1995,5,25
21843,1953-03-01,users_date,21844,1953,3,1
21844,1954-05-08,users_date,21845,1954,5,8
21845,1936-06-13,users_date,21846,1936,6,13
21846,1959-12-19,users_date,21847,1959,12,19
21847,1985-08-14,users_date,21848,1985,8,14
21848,1951-05-12,users_date,21849,1951,5,12
21849,1968-11-26,users_date,21850,1968,11,26
21850,1967-04-18,users_date,21851,1967,4,18
21851,1979-01-31,users_date,21852,1979,1,31
21852,1945-09-17,users_date,21853,1945,9,17
21853,1979-10-22,users_date,21854,1979,10,22
21854,1965-04-18,users_date,21855,1965,4,18
21855,1936-05-18,users_date,21856,1936,5,18
21856,1973-01-25,users_date,21857,1973,1,25
21857,1977-01-08,users_date,21858,1977,1,8
21858,1943-09-08,users_date,21859,1943,9,8
21859,1971-07-29,users_date,21860,1971,7,29
21860,1947-03-08,users_date,21861,1947,3,8
21861,1955-03-05,users_date,21862,1955,3,5
21862,1937-12-16,users_date,21863,1937,12,16
21863,1977-11-02,users_date,21864,1977,11,2
21864,1963-09-10,users_date,21865,1963,9,10
21865,1994-12-26,users_date,21866,1994,12,26
21866,1954-06-22,users_date,21867,1954,6,22
21867,1996-04-03,users_date,21868,1996,4,3
21868,1934-03-28,users_date,21869,1934,3,28
21869,1935-10-15,users_date,21870,1935,10,15
21870,1937-05-29,users_date,21871,1937,5,29
21871,1986-12-06,users_date,21872,1986,12,6
21872,1944-01-27,users_date,21873,1944,1,27
21873,1976-02-28,users_date,21874,1976,2,28
21874,1971-11-04,users_date,21875,1971,11,4
21875,1955-06-04,users_date,21876,1955,6,4
21876,1949-12-23,users_date,21877,1949,12,23
21877,1947-09-27,users_date,21878,1947,9,27
21878,1997-09-05,users_date,21879,1997,9,5
21879,1942-05-21,users_date,21880,1942,5,21
21880,1977-07-03,users_date,21881,1977,7,3
21881,1977-06-04,users_date,21882,1977,6,4
21882,1984-11-11,users_date,21883,1984,11,11
21883,1932-10-05,users_date,21884,1932,10,5
21884,1952-10-20,users_date,21885,1952,10,20
21885,1937-08-18,users_date,21886,1937,8,18
21886,1975-04-22,users_date,21887,1975,4,22
21887,1949-03-27,users_date,21888,1949,3,27
21888,1969-04-30,users_date,21889,1969,4,30
21889,1981-05-24,users_date,21890,1981,5,24
21890,1933-08-04,users_date,21891,1933,8,4
21891,1968-09-29,users_date,21892,1968,9,29
21892,1944-02-23,users_date,21893,1944,2,23
21893,1932-07-18,users_date,21894,1932,7,18
21894,1948-07-28,users_date,21895,1948,7,28
21895,1934-06-17,users_date,21896,1934,6,17
21896,1983-09-12,users_date,21897,1983,9,12
21897,1932-08-16,users_date,21898,1932,8,16
21898,1982-01-27,users_date,21899,1982,1,27
21899,1987-09-28,users_date,21900,1987,9,28
21900,1938-03-07,users_date,21901,1938,3,7
21901,1955-08-02,users_date,21902,1955,8,2
21902,1989-09-16,users_date,21903,1989,9,16
21903,1985-11-25,users_date,21904,1985,11,25
21904,1993-03-25,users_date,21905,1993,3,25
21905,1947-02-27,users_date,21906,1947,2,27
21906,1955-03-11,users_date,21907,1955,3,11
21907,1978-11-30,users_date,21908,1978,11,30
21908,1982-06-08,users_date,21909,1982,6,8
21909,1948-08-06,users_date,21910,1948,8,6
21910,1938-12-05,users_date,21911,1938,12,5
21911,1944-11-26,users_date,21912,1944,11,26
21912,1954-10-24,users_date,21913,1954,10,24
21913,1978-06-21,users_date,21914,1978,6,21
21914,1999-02-23,users_date,21915,1999,2,23
21915,1973-07-01,users_date,21916,1973,7,1
21916,1943-06-19,users_date,21917,1943,6,19
21917,1940-05-31,users_date,21918,1940,5,31
21918,1946-07-13,users_date,21919,1946,7,13
21919,1961-01-17,users_date,21920,1961,1,17
21920,1966-05-10,users_date,21921,1966,5,10
21921,1941-09-23,users_date,21922,1941,9,23
21922,1971-06-03,users_date,21923,1971,6,3
21923,1972-02-20,users_date,21924,1972,2,20
21924,1991-06-21,users_date,21925,1991,6,21
21925,1997-07-29,users_date,21926,1997,7,29
21926,1952-06-02,users_date,21927,1952,6,2
21927,1953-10-31,users_date,21928,1953,10,31
21928,1955-05-14,users_date,21929,1955,5,14
21929,1945-07-02,users_date,21930,1945,7,2
21930,1983-05-07,users_date,21931,1983,5,7
21931,1948-11-17,users_date,21932,1948,11,17
21932,1983-08-11,users_date,21933,1983,8,11
21933,1952-03-21,users_date,21934,1952,3,21
21934,1993-10-03,users_date,21935,1993,10,3
21935,1963-09-03,users_date,21936,1963,9,3
21936,1945-05-19,users_date,21937,1945,5,19
21937,1985-06-20,users_date,21938,1985,6,20
21938,1992-01-18,users_date,21939,1992,1,18
21939,1937-11-12,users_date,21940,1937,11,12
21940,1957-08-19,users_date,21941,1957,8,19
21941,1984-01-04,users_date,21942,1984,1,4
21942,1967-08-23,users_date,21943,1967,8,23
21943,1983-03-27,users_date,21944,1983,3,27
21944,1992-07-26,users_date,21945,1992,7,26
21945,1949-10-16,users_date,21946,1949,10,16
21946,1953-01-31,users_date,21947,1953,1,31
21947,1976-01-26,users_date,21948,1976,1,26
21948,1942-03-14,users_date,21949,1942,3,14
21949,1987-06-15,users_date,21950,1987,6,15
21950,1941-03-05,users_date,21951,1941,3,5
21951,1952-06-11,users_date,21952,1952,6,11
21952,1934-06-11,users_date,21953,1934,6,11
21953,1958-05-23,users_date,21954,1958,5,23
21954,1943-05-11,users_date,21955,1943,5,11
21955,1944-11-29,users_date,21956,1944,11,29
21956,1989-04-14,users_date,21957,1989,4,14
21957,1973-11-10,users_date,21958,1973,11,10
21958,1942-03-12,users_date,21959,1942,3,12
21959,1970-10-20,users_date,21960,1970,10,20
21960,1998-04-05,users_date,21961,1998,4,5
21961,1999-03-21,users_date,21962,1999,3,21
21962,1953-10-10,users_date,21963,1953,10,10
21963,1960-02-18,users_date,21964,1960,2,18
21964,1986-09-03,users_date,21965,1986,9,3
21965,1974-02-05,users_date,21966,1974,2,5
21966,1992-10-26,users_date,21967,1992,10,26
21967,1937-09-30,users_date,21968,1937,9,30
21968,1954-08-14,users_date,21969,1954,8,14
21969,1939-07-13,users_date,21970,1939,7,13
21970,1986-07-24,users_date,21971,1986,7,24
21971,1935-09-19,users_date,21972,1935,9,19
21972,1960-12-06,users_date,21973,1960,12,6
21973,1957-09-28,users_date,21974,1957,9,28
21974,1993-08-10,users_date,21975,1993,8,10
21975,1996-01-21,users_date,21976,1996,1,21
21976,1968-01-31,users_date,21977,1968,1,31
21977,1966-02-05,users_date,21978,1966,2,5
21978,1967-12-03,users_date,21979,1967,12,3
21979,1966-01-04,users_date,21980,1966,1,4
21980,1989-01-26,users_date,21981,1989,1,26
21981,1979-02-13,users_date,21982,1979,2,13
21982,1991-01-08,users_date,21983,1991,1,8
21983,1968-02-09,users_date,21984,1968,2,9
21984,1983-03-14,users_date,21985,1983,3,14
21985,1940-11-22,users_date,21986,1940,11,22
21986,1991-09-15,users_date,21987,1991,9,15
21987,1992-02-05,users_date,21988,1992,2,5
21988,1953-02-08,users_date,21989,1953,2,8
21989,1943-09-09,users_date,21990,1943,9,9
21990,1969-07-18,users_date,21991,1969,7,18
21991,1947-12-24,users_date,21992,1947,12,24
21992,1955-01-29,users_date,21993,1955,1,29
21993,1971-11-28,users_date,21994,1971,11,28
21994,1998-08-05,users_date,21995,1998,8,5
21995,1962-06-26,users_date,21996,1962,6,26
21996,1979-01-21,users_date,21997,1979,1,21
21997,1991-12-24,users_date,21998,1991,12,24
21998,1981-10-02,users_date,21999,1981,10,2
21999,1941-07-02,users_date,22000,1941,7,2
22000,1991-07-28,users_date,22001,1991,7,28
22001,1972-03-16,users_date,22002,1972,3,16
22002,1963-01-25,users_date,22003,1963,1,25
22003,1934-01-14,users_date,22004,1934,1,14
22004,1992-01-05,users_date,22005,1992,1,5
22005,1986-01-16,users_date,22006,1986,1,16
22006,1981-11-03,users_date,22007,1981,11,3
22007,1958-11-30,users_date,22008,1958,11,30
22008,1987-07-23,users_date,22009,1987,7,23
22009,1960-02-12,users_date,22010,1960,2,12
22010,1933-10-22,users_date,22011,1933,10,22
22011,1935-03-19,users_date,22012,1935,3,19
22012,1939-01-05,users_date,22013,1939,1,5
22013,1984-01-15,users_date,22014,1984,1,15
22014,1933-04-23,users_date,22015,1933,4,23
22015,1994-06-28,users_date,22016,1994,6,28
22016,1991-09-24,users_date,22017,1991,9,24
22017,1984-04-17,users_date,22018,1984,4,17
22018,1938-03-04,users_date,22019,1938,3,4
22019,1995-01-21,users_date,22020,1995,1,21
22020,1975-04-14,users_date,22021,1975,4,14
22021,1942-12-29,users_date,22022,1942,12,29
22022,1954-09-14,users_date,22023,1954,9,14
22023,1950-06-11,users_date,22024,1950,6,11
22024,1932-05-25,users_date,22025,1932,5,25
22025,1999-08-12,users_date,22026,1999,8,12
22026,1943-12-24,users_date,22027,1943,12,24
22027,2000-01-16,users_date,22028,2000,1,16
22028,1992-02-01,users_date,22029,1992,2,1
22029,1957-12-01,users_date,22030,1957,12,1
22030,1985-09-04,users_date,22031,1985,9,4
22031,1992-09-25,users_date,22032,1992,9,25
22032,1975-09-09,users_date,22033,1975,9,9
22033,1947-04-04,users_date,22034,1947,4,4
22034,1963-09-02,users_date,22035,1963,9,2
22035,1935-05-17,users_date,22036,1935,5,17
22036,1939-03-26,users_date,22037,1939,3,26
22037,1933-08-26,users_date,22038,1933,8,26
22038,1942-01-03,users_date,22039,1942,1,3
22039,1950-10-19,users_date,22040,1950,10,19
22040,1965-12-10,users_date,22041,1965,12,10
22041,1997-02-15,users_date,22042,1997,2,15
22042,1947-02-17,users_date,22043,1947,2,17
22043,1959-05-03,users_date,22044,1959,5,3
22044,1950-06-15,users_date,22045,1950,6,15
22045,1996-04-13,users_date,22046,1996,4,13
22046,1983-09-17,users_date,22047,1983,9,17
22047,1982-04-18,users_date,22048,1982,4,18
22048,1965-06-17,users_date,22049,1965,6,17
22049,1972-05-21,users_date,22050,1972,5,21
22050,1948-10-18,users_date,22051,1948,10,18
22051,1941-01-29,users_date,22052,1941,1,29
22052,1997-12-01,users_date,22053,1997,12,1
22053,1943-08-21,users_date,22054,1943,8,21
22054,1959-08-18,users_date,22055,1959,8,18
22055,1938-11-16,users_date,22056,1938,11,16
22056,1940-05-22,users_date,22057,1940,5,22
22057,1975-09-19,users_date,22058,1975,9,19
22058,1984-07-15,users_date,22059,1984,7,15
22059,1940-04-03,users_date,22060,1940,4,3
22060,1990-10-09,users_date,22061,1990,10,9
22061,1999-06-11,users_date,22062,1999,6,11
22062,1938-11-18,users_date,22063,1938,11,18
22063,1938-01-26,users_date,22064,1938,1,26
22064,1970-04-23,users_date,22065,1970,4,23
22065,1976-05-23,users_date,22066,1976,5,23
22066,1988-04-07,users_date,22067,1988,4,7
22067,1983-10-22,users_date,22068,1983,10,22
22068,1954-12-22,users_date,22069,1954,12,22
22069,1980-02-08,users_date,22070,1980,2,8
22070,1969-07-17,users_date,22071,1969,7,17
22071,1937-08-09,users_date,22072,1937,8,9
22072,1976-03-03,users_date,22073,1976,3,3
22073,1960-02-24,users_date,22074,1960,2,24
22074,1966-07-26,users_date,22075,1966,7,26
22075,1989-08-03,users_date,22076,1989,8,3
22076,1946-02-01,users_date,22077,1946,2,1
22077,1975-04-28,users_date,22078,1975,4,28
22078,1947-06-20,users_date,22079,1947,6,20
22079,1982-06-18,users_date,22080,1982,6,18
22080,1933-07-25,users_date,22081,1933,7,25
22081,1984-12-19,users_date,22082,1984,12,19
22082,1947-03-09,users_date,22083,1947,3,9
22083,1962-08-11,users_date,22084,1962,8,11
22084,1997-07-23,users_date,22085,1997,7,23
22085,1983-12-22,users_date,22086,1983,12,22
22086,1951-03-01,users_date,22087,1951,3,1
22087,1969-01-27,users_date,22088,1969,1,27
22088,1944-08-18,users_date,22089,1944,8,18
22089,1998-08-30,users_date,22090,1998,8,30
22090,1980-08-18,users_date,22091,1980,8,18
22091,1966-02-21,users_date,22092,1966,2,21
22092,1961-07-16,users_date,22093,1961,7,16
22093,1973-06-21,users_date,22094,1973,6,21
22094,1939-04-05,users_date,22095,1939,4,5
22095,1940-06-14,users_date,22096,1940,6,14
22096,1964-12-14,users_date,22097,1964,12,14
22097,1971-05-23,users_date,22098,1971,5,23
22098,1934-09-28,users_date,22099,1934,9,28
22099,1991-02-27,users_date,22100,1991,2,27
22100,1996-12-12,users_date,22101,1996,12,12
22101,1999-01-02,users_date,22102,1999,1,2
22102,1998-11-15,users_date,22103,1998,11,15
22103,1941-05-05,users_date,22104,1941,5,5
22104,1953-01-22,users_date,22105,1953,1,22
22105,1958-08-19,users_date,22106,1958,8,19
22106,1974-07-17,users_date,22107,1974,7,17
22107,1993-02-22,users_date,22108,1993,2,22
22108,1969-09-26,users_date,22109,1969,9,26
22109,1997-03-05,users_date,22110,1997,3,5
22110,1959-04-26,users_date,22111,1959,4,26
22111,1948-07-20,users_date,22112,1948,7,20
22112,1957-01-29,users_date,22113,1957,1,29
22113,1958-06-04,users_date,22114,1958,6,4
22114,1979-07-18,users_date,22115,1979,7,18
22115,1965-11-09,users_date,22116,1965,11,9
22116,1981-01-26,users_date,22117,1981,1,26
22117,1986-03-12,users_date,22118,1986,3,12
22118,1963-11-02,users_date,22119,1963,11,2
22119,1953-08-25,users_date,22120,1953,8,25
22120,1935-04-20,users_date,22121,1935,4,20
22121,1975-01-25,users_date,22122,1975,1,25
22122,1941-06-13,users_date,22123,1941,6,13
22123,1960-06-05,users_date,22124,1960,6,5
22124,1991-09-18,users_date,22125,1991,9,18
22125,1947-09-06,users_date,22126,1947,9,6
22126,1948-02-28,users_date,22127,1948,2,28
22127,1961-04-27,users_date,22128,1961,4,27
22128,1947-03-23,users_date,22129,1947,3,23
22129,1995-10-04,users_date,22130,1995,10,4
22130,1988-03-08,users_date,22131,1988,3,8
22131,1964-07-22,users_date,22132,1964,7,22
22132,1985-02-21,users_date,22133,1985,2,21
22133,1972-01-22,users_date,22134,1972,1,22
22134,1957-12-21,users_date,22135,1957,12,21
22135,1958-03-18,users_date,22136,1958,3,18
22136,1986-04-09,users_date,22137,1986,4,9
22137,1982-02-03,users_date,22138,1982,2,3
22138,1942-10-24,users_date,22139,1942,10,24
22139,1957-03-17,users_date,22140,1957,3,17
22140,1965-09-04,users_date,22141,1965,9,4
22141,1974-02-26,users_date,22142,1974,2,26
22142,1961-12-18,users_date,22143,1961,12,18
22143,1999-06-20,users_date,22144,1999,6,20
22144,1957-05-22,users_date,22145,1957,5,22
22145,1937-10-01,users_date,22146,1937,10,1
22146,1998-03-18,users_date,22147,1998,3,18
22147,1988-07-10,users_date,22148,1988,7,10
22148,1950-05-02,users_date,22149,1950,5,2
22149,1987-07-17,users_date,22150,1987,7,17
22150,1966-05-11,users_date,22151,1966,5,11
22151,1948-10-14,users_date,22152,1948,10,14
22152,1954-02-17,users_date,22153,1954,2,17
22153,1941-01-28,users_date,22154,1941,1,28
22154,1942-03-26,users_date,22155,1942,3,26
22155,1958-10-05,users_date,22156,1958,10,5
22156,1943-10-10,users_date,22157,1943,10,10
22157,1949-08-21,users_date,22158,1949,8,21
22158,1934-02-08,users_date,22159,1934,2,8
22159,1965-07-29,users_date,22160,1965,7,29
22160,1984-10-06,users_date,22161,1984,10,6
22161,1951-06-21,users_date,22162,1951,6,21
22162,1983-09-08,users_date,22163,1983,9,8
22163,1941-06-15,users_date,22164,1941,6,15
22164,1948-10-03,users_date,22165,1948,10,3
22165,1940-11-01,users_date,22166,1940,11,1
22166,1941-12-24,users_date,22167,1941,12,24
22167,1992-11-03,users_date,22168,1992,11,3
22168,1945-01-14,users_date,22169,1945,1,14
22169,1942-08-09,users_date,22170,1942,8,9
22170,1940-06-02,users_date,22171,1940,6,2
22171,1973-07-12,users_date,22172,1973,7,12
22172,1972-02-17,users_date,22173,1972,2,17
22173,1978-05-28,users_date,22174,1978,5,28
22174,1960-01-27,users_date,22175,1960,1,27
22175,1992-07-19,users_date,22176,1992,7,19
22176,1998-12-19,users_date,22177,1998,12,19
22177,1969-01-14,users_date,22178,1969,1,14
22178,1939-12-01,users_date,22179,1939,12,1
22179,1977-05-02,users_date,22180,1977,5,2
22180,1950-02-07,users_date,22181,1950,2,7
22181,1963-06-29,users_date,22182,1963,6,29
22182,1966-07-24,users_date,22183,1966,7,24
22183,1933-11-15,users_date,22184,1933,11,15
22184,1950-12-31,users_date,22185,1950,12,31
22185,1940-04-28,users_date,22186,1940,4,28
22186,1968-02-06,users_date,22187,1968,2,6
22187,1963-01-22,users_date,22188,1963,1,22
22188,1941-05-26,users_date,22189,1941,5,26
22189,1934-05-21,users_date,22190,1934,5,21
22190,1955-11-24,users_date,22191,1955,11,24
22191,1937-01-28,users_date,22192,1937,1,28
22192,1939-08-10,users_date,22193,1939,8,10
22193,1951-02-23,users_date,22194,1951,2,23
22194,1936-10-26,users_date,22195,1936,10,26
22195,1965-03-22,users_date,22196,1965,3,22
22196,1943-02-26,users_date,22197,1943,2,26
22197,1984-10-18,users_date,22198,1984,10,18
22198,1959-01-07,users_date,22199,1959,1,7
22199,1946-02-20,users_date,22200,1946,2,20
22200,1985-12-31,users_date,22201,1985,12,31
22201,1978-08-15,users_date,22202,1978,8,15
22202,1952-03-01,users_date,22203,1952,3,1
22203,1967-10-09,users_date,22204,1967,10,9
22204,1936-07-27,users_date,22205,1936,7,27
22205,1949-06-23,users_date,22206,1949,6,23
22206,1977-07-31,users_date,22207,1977,7,31
22207,1986-12-15,users_date,22208,1986,12,15
22208,1938-06-05,users_date,22209,1938,6,5
22209,1941-12-16,users_date,22210,1941,12,16
22210,1990-09-05,users_date,22211,1990,9,5
22211,1961-08-31,users_date,22212,1961,8,31
22212,1966-01-09,users_date,22213,1966,1,9
22213,1996-04-08,users_date,22214,1996,4,8
22214,1957-10-15,users_date,22215,1957,10,15
22215,1955-01-17,users_date,22216,1955,1,17
22216,1952-12-05,users_date,22217,1952,12,5
22217,1954-11-01,users_date,22218,1954,11,1
22218,1955-03-02,users_date,22219,1955,3,2
22219,1996-07-14,users_date,22220,1996,7,14
22220,1936-11-07,users_date,22221,1936,11,7
22221,1997-05-04,users_date,22222,1997,5,4
22222,1986-04-26,users_date,22223,1986,4,26
22223,1941-09-14,users_date,22224,1941,9,14
22224,1977-09-14,users_date,22225,1977,9,14
22225,1976-12-23,users_date,22226,1976,12,23
22226,1980-06-16,users_date,22227,1980,6,16
22227,1948-11-20,users_date,22228,1948,11,20
22228,1977-10-01,users_date,22229,1977,10,1
22229,1988-03-16,users_date,22230,1988,3,16
22230,1988-06-04,users_date,22231,1988,6,4
22231,1986-10-05,users_date,22232,1986,10,5
22232,1951-05-11,users_date,22233,1951,5,11
22233,1967-07-19,users_date,22234,1967,7,19
22234,1951-09-26,users_date,22235,1951,9,26
22235,1941-01-19,users_date,22236,1941,1,19
22236,1949-08-29,users_date,22237,1949,8,29
22237,1946-05-01,users_date,22238,1946,5,1
22238,1989-11-27,users_date,22239,1989,11,27
22239,1964-04-13,users_date,22240,1964,4,13
22240,1968-10-07,users_date,22241,1968,10,7
22241,1933-01-25,users_date,22242,1933,1,25
22242,1936-08-30,users_date,22243,1936,8,30
22243,1963-01-26,users_date,22244,1963,1,26
22244,1990-09-25,users_date,22245,1990,9,25
22245,1956-01-30,users_date,22246,1956,1,30
22246,1952-02-18,users_date,22247,1952,2,18
22247,1988-10-31,users_date,22248,1988,10,31
22248,1936-04-08,users_date,22249,1936,4,8
